Montant,Ecart_Montant_Habituel,Nouveau_Destinataire,Heure_Transaction,Frequence_Transactions_24h,Delai_Depuis_Derniere_Min,Nb_Destinataires_Distincts_7j,Changement_Appareil,Fraude
21979.0,1.0015479941106666,1,15.0,2,380.0,2,0,0
3236.0,0.7122525228157572,0,14.0,2,149.4,2,0,0
37097.0,0.9199918278635414,0,17.0,2,239.2,1,0,0
6886.0,0.9726269243917733,0,9.0,1,985.7,1,0,0
20162.0,0.9130694412670061,0,12.0,2,781.8,3,0,0
1690.0,0.4708714368843212,0,8.0,1,664.3,1,0,0
8379.0,1.031457320957752,1,16.0,1,863.6,1,0,0
22235.0,0.6108376364402621,0,15.0,2,393.9,1,0,0
20839.0,0.8116002283822683,0,17.0,0,89.0,3,1,0
25837.0,3.839283318157871,1,21.0,4,8.7,4,1,1
12956.0,0.9282180925211329,0,13.0,0,355.9,2,0,0
8540.0,1.0610876017791127,0,16.0,0,857.8,0,0,0
10185.0,0.6376500395478435,0,12.0,2,642.2,1,0,0
4493.0,0.6550660802427964,0,17.0,2,437.7,2,0,0
11712.0,1.2015806065072154,0,18.0,1,1042.2,2,0,0
2282.0,0.8803561855632929,0,16.0,0,56.5,2,0,0
26106.0,6.698733996936625,1,5.0,5,1.8,5,0,1
64158.0,1.8489002278331008,0,5.0,3,44.0,8,0,1
29901.0,1.1843354838982354,0,10.0,5,53.8,0,0,0
5271.0,0.9499533205654558,0,19.0,2,213.6,2,0,0
10687.0,1.088458256031475,0,17.0,1,182.0,3,0,0
6219.0,0.9493718661642956,0,9.0,1,157.3,1,0,0
31575.0,5.163393672719733,1,1.0,9,2.8,9,1,1
31855.0,0.9489944864743961,0,14.0,2,115.9,1,0,0
30982.0,5.891893718265601,1,2.0,3,1.1,7,0,1
18944.0,1.1556366006372654,0,11.0,4,193.1,3,0,0
13844.0,1.1854832316225616,0,23.0,1,447.0,2,0,0
12952.0,0.6991220914482499,0,19.0,0,71.0,1,1,0
4008.0,1.3124421738141976,0,21.0,3,697.3,0,0,0
10452.0,1.0408088546793397,0,10.0,1,834.2,1,0,0
37524.0,1.1881805508717795,0,14.0,4,189.0,4,0,0
5643.0,0.9562187154828194,0,16.0,0,646.5,2,0,0
19343.0,0.3887591687400086,1,9.0,1,355.8,1,0,0
12751.0,1.1713477139932713,0,12.0,1,413.1,3,0,0
16706.0,1.1699232756618851,0,12.0,3,455.2,5,0,0
8222.0,1.4927332825929582,0,18.0,0,67.2,1,0,0
38246.0,3.92955372238922,0,1.0,7,30.5,4,1,0
16294.0,1.048040458482181,0,16.0,3,333.9,1,0,0
82369.0,1.2326946860811656,0,11.0,1,150.2,3,0,0
6887.0,0.7193837437909711,0,19.0,3,87.0,1,0,0
34775.0,1.4247848607324893,0,17.0,1,966.9,2,0,0
17168.0,1.2192672743753046,0,16.0,0,13.3,2,0,0
21037.0,0.8244595742269437,1,14.0,0,60.6,3,0,0
34255.0,0.8735503110547651,0,23.0,3,458.7,1,0,0
13162.0,0.7845463217558933,0,8.0,2,387.5,2,0,0
25982.0,0.6733560333563586,0,15.0,0,370.1,4,0,0
15482.0,0.6110378282944497,0,9.0,1,497.9,2,0,0
5212.0,1.0620792098888996,1,11.0,3,67.0,3,0,0
5976.0,0.8940931253519628,0,7.0,0,328.3,4,0,0
14035.0,1.0012999512618452,0,14.0,0,187.4,3,0,0
4688.0,1.0840385724901618,0,12.0,3,369.9,2,0,1
6605.0,4.240995716385644,1,2.0,3,14.4,6,0,1
14845.0,1.1313193016244727,0,17.0,0,153.9,4,0,0
19854.0,1.0042780071117616,0,18.0,2,86.6,2,0,0
6307.0,3.5909135659679,1,23.0,1,0.9,4,1,1
8617.0,0.8029750884993588,0,13.0,0,634.5,5,0,0
4306.0,1.1519971945429024,0,12.0,1,48.5,4,0,0
11034.0,0.9413319523795345,1,12.0,0,1249.1,2,0,0
15387.0,1.1101854009156906,0,16.0,4,1017.1,2,0,0
9195.0,0.6041409242762139,0,19.0,2,955.5,4,0,0
89037.0,5.614834287183206,1,5.0,11,0.2,4,1,1
10628.0,0.8078603414744747,0,13.0,1,590.9,1,0,0
4370.0,1.3665180712190597,0,22.0,1,1496.1,2,0,0
22182.0,0.9687001394711003,0,16.0,1,43.3,2,0,0
12246.0,0.6726294262251535,1,16.0,2,514.3,2,0,0
5365.0,0.48833673055082716,0,11.0,1,306.0,1,0,0
15517.0,0.6417385031840398,0,15.0,1,943.8,3,0,0
9008.0,1.0945929595249393,0,15.0,1,321.4,0,0,0
18571.0,0.7783185917918392,0,20.0,2,1882.7,1,0,0
3813.0,0.9769828138202289,0,11.0,1,659.9,2,0,0
17187.0,1.3481651621188906,0,17.0,0,278.5,2,0,0
22331.0,1.309089229519326,0,11.0,1,31.8,2,0,0
10394.0,1.0464565508126202,1,15.0,1,799.0,0,0,0
11173.0,1.1015006729141008,0,22.0,4,92.3,1,0,0
7548.0,0.6776683921919057,0,4.0,0,35.5,1,0,0
8937.0,1.1068657689542167,0,19.0,4,559.2,1,0,0
6427.0,1.2539750506951035,1,11.0,2,44.6,3,0,0
2732.0,0.7587570854780832,0,15.0,1,112.0,1,0,0
5939.0,0.7014015518643573,0,13.0,0,569.9,2,0,0
5161.0,0.740023391331136,0,18.0,1,146.2,3,0,0
6552.0,1.1194952409605552,0,21.0,2,419.7,4,0,0
10618.0,0.8246081313076261,0,15.0,2,930.2,1,0,0
12780.0,0.9108024115901151,0,9.0,1,189.9,1,0,0
8183.0,1.4969398093140733,0,6.0,2,148.6,3,0,0
17691.0,1.2522127100675315,0,15.0,1,641.5,0,0,0
20342.0,0.8902364146468842,0,9.0,1,900.2,2,0,1
9044.0,0.7375245319522659,0,18.0,1,172.1,2,0,0
16061.0,0.8377301718639217,0,14.0,2,1.4,1,0,0
9116.0,1.1329720298004498,0,13.0,2,60.1,2,0,0
3334.0,0.7319200713702606,0,18.0,2,56.5,1,0,0
5191.0,0.9820839861907938,0,17.0,1,1636.1,4,0,0
41399.0,1.3312460884135482,0,18.0,0,375.7,0,0,0
5385.0,0.9619280190093931,0,13.0,5,370.9,1,0,0
8866.0,1.0567974070352155,1,4.0,0,268.4,3,0,0
95937.0,2.238960781033403,1,22.0,5,48.8,6,0,1
12053.0,0.9005345508297902,0,13.0,1,1132.9,1,0,0
6771.0,0.9806306963641123,0,15.0,1,149.1,3,0,0
13213.0,1.1242016422976433,0,11.0,1,238.7,2,0,0
4483.0,3.9281039931566797,1,0.0,7,18.2,5,0,1
8501.0,0.7782911326592262,0,19.0,0,361.8,2,0,0
5953.0,0.994961186243042,0,10.0,3,155.4,4,0,0
34399.0,7.394569628439419,1,21.0,4,7.0,6,1,1
50152.0,1.0768318341502625,0,8.0,1,288.1,2,0,0
11984.0,1.1485940213924652,0,14.0,0,57.6,1,0,0
15514.0,0.9917702855095827,0,15.0,2,1069.4,1,0,0
26831.0,3.940551168493821,0,0.0,7,39.4,7,1,1
20498.0,1.0708837761756578,0,22.0,2,82.1,1,0,0
4005.0,0.8809483253564123,0,11.0,1,17.1,1,0,0
6292.0,0.4901350300349886,0,20.0,2,277.9,4,0,0
7807.0,1.008009377577974,0,18.0,1,354.2,1,0,0
30739.0,0.612168325150142,0,7.0,0,129.5,0,0,0
87312.0,3.7204639497215215,1,0.0,7,3.2,6,1,1
47031.0,0.9850003446466656,0,17.0,3,54.9,1,0,0
11670.0,0.9098955356643481,1,20.0,0,801.4,0,0,0
11976.0,1.6214930286480131,0,17.0,1,566.2,3,0,0
9538.0,1.004230563320769,0,14.0,0,384.7,1,0,0
26942.0,1.095262021849874,0,15.0,1,522.1,2,0,0
4670.0,1.1361498871804123,0,14.0,0,332.2,2,0,0
9650.0,0.9120605088278546,0,18.0,0,129.3,2,0,0
43128.0,2.6372286466311223,1,22.0,5,12.0,11,0,1
3449.0,1.3369063753284385,0,19.0,1,218.9,2,0,0
471.0,0.5955961627910462,1,12.0,0,346.2,1,0,0
1389.0,1.1643399944431096,0,10.0,0,22.1,3,0,0
14598.0,1.184526060969064,0,18.0,1,92.8,2,0,0
118580.0,1.1937094386981058,0,16.0,5,1172.8,1,0,0
29952.0,1.329758616541528,0,16.0,0,399.2,1,0,0
11117.0,0.9947926497110378,0,18.0,2,8.3,2,0,0
51430.0,6.71516906543646,1,1.0,10,34.9,9,1,1
10302.0,0.6838269250750053,1,9.0,5,81.9,2,0,0
1869.0,0.9664795999659073,0,14.0,2,162.6,2,0,0
62240.0,5.249808056827192,1,2.0,5,26.9,8,1,1
24432.0,4.217741327521894,1,5.0,5,52.8,9,1,1
13200.0,1.8855893376694057,1,21.0,4,37.2,5,1,0
34342.0,1.370517259449104,1,8.0,1,64.7,3,0,0
14371.0,1.0898581054748544,0,18.0,0,963.5,1,0,0
21293.0,0.9941056344612365,0,13.0,0,250.0,1,0,0
21409.0,0.6555939405478224,0,8.0,0,37.6,2,0,0
23883.0,1.1335122348759903,0,17.0,1,276.1,5,0,0
13646.0,1.2105082378435519,0,15.0,2,602.9,0,0,0
1162.0,0.5997638073182441,0,6.0,1,614.1,1,0,0
19895.0,0.5741332793499325,0,19.0,3,1121.5,4,1,0
16401.0,6.017979814379489,0,22.0,9,34.0,9,1,1
22873.0,0.7499478441495501,0,12.0,0,252.1,2,0,0
24404.0,1.2397283231137937,0,18.0,0,344.7,1,0,0
25952.0,0.7291615104743401,0,16.0,3,117.6,5,0,0
8153.0,1.3287640678641566,0,14.0,1,602.2,2,0,0
19334.0,1.3699984247743806,0,6.0,2,222.3,1,0,0
19005.0,1.1768899381364966,0,16.0,2,153.0,1,0,0
547.0,0.6843977343741752,0,15.0,3,65.9,5,0,0
5235.0,1.2965337787414775,0,13.0,1,927.4,0,0,0
2223.0,0.7736245252868914,0,14.0,2,76.2,0,0,0
24127.0,0.9649923385115576,0,11.0,2,155.4,0,0,0
17581.0,2.3622249369768595,1,1.0,7,8.2,6,0,1
16855.0,1.1610569811357132,0,14.0,2,137.2,4,0,0
4508.0,1.0345135950652924,0,13.0,1,498.9,0,0,0
24556.0,1.4929829629923501,0,14.0,0,527.3,4,0,0
6764.0,0.9607928141851878,0,16.0,1,865.8,3,0,0
13920.0,1.164551994512916,1,16.0,0,114.3,2,0,0
53193.0,1.20806701087697,0,15.0,0,136.3,8,0,0
15104.0,0.48163341083532707,0,5.0,1,81.3,3,0,0
5811.0,1.1815117333225524,1,12.0,1,620.4,3,0,0
9796.0,0.7400579627321275,0,9.0,1,1123.5,2,0,0
1853.0,1.0657558303913977,0,15.0,3,17.4,1,0,0
26442.0,0.8089628607696704,0,19.0,3,1052.1,2,0,0
7250.0,4.829310188531203,1,23.0,8,6.0,8,0,1
21963.0,0.3111819903995624,1,10.0,2,4.9,0,0,0
9352.0,0.7867551780019616,0,21.0,3,435.1,4,0,0
8431.0,0.8940460392419378,0,9.0,0,379.1,5,0,0
2846.0,1.0489987783167347,0,15.0,2,531.7,0,0,0
15311.0,0.7310371278338637,1,21.0,1,122.9,2,0,0
24678.0,0.7136859670821535,0,12.0,7,591.3,2,0,0
31955.0,3.633346275948118,0,23.0,6,21.4,4,1,1
38821.0,1.3254981711852805,0,11.0,0,60.9,2,0,0
6521.0,0.6931652255485117,0,18.0,0,172.6,3,0,0
27822.0,1.009692832589008,0,10.0,1,55.2,1,0,0
25350.0,1.3671069409199632,1,15.0,1,487.5,2,1,0
11824.0,1.0058963584708542,1,11.0,2,207.7,2,0,0
47564.0,3.3800142314673414,1,21.0,6,9.2,8,1,1
52100.0,5.039331942302804,1,0.0,3,29.5,7,1,1
11867.0,0.7228184664269277,1,16.0,2,311.7,3,0,0
12025.0,1.1049025649458426,0,12.0,2,59.5,3,0,0
18022.0,1.10230335230504,0,20.0,3,263.9,1,0,0
44203.0,4.221732566980949,0,0.0,6,90.5,6,1,1
7478.0,0.8440811126518505,0,9.0,2,154.7,3,0,0
8586.0,1.1464054964747328,0,17.0,3,43.3,4,0,1
44449.0,0.9876976342656562,0,16.0,1,86.3,3,0,0
15266.0,0.6529466658636657,0,16.0,2,57.4,3,0,0
5013.0,1.2456807987773808,0,13.0,1,2043.1,0,0,0
11824.0,0.6464505476537565,0,17.0,0,0.4,1,0,0
2488.0,0.7132352407818852,0,12.0,2,465.8,3,0,0
21293.0,5.018768302800374,1,5.0,8,3.7,11,0,1
55196.0,1.176415638682684,0,14.0,2,190.9,1,0,0
12532.0,1.0341781071858898,0,5.0,4,636.6,0,0,0
4404.0,1.0866020317172504,0,13.0,2,383.4,3,0,0
8176.0,1.2639345859048834,0,9.0,1,821.8,4,0,0
361.0,1.117564451483636,0,9.0,3,601.2,4,0,0
6748.0,1.2403271923292531,0,17.0,2,3.8,0,1,0
19874.0,0.8397228249473947,0,13.0,1,405.1,3,0,0
5215.0,0.8149994725066967,0,8.0,3,975.5,2,0,0
6517.0,0.8653001668376878,0,22.0,1,462.3,2,1,0
37021.0,1.2468264235199011,0,11.0,1,359.4,1,0,0
7812.0,1.0175608151771283,0,17.0,2,1583.0,0,0,0
15135.0,0.7933967642783994,0,14.0,1,660.4,3,1,0
13466.0,1.278928925449593,0,9.0,3,507.5,3,0,0
3395.0,1.1819521362185375,0,23.0,3,24.5,2,0,0
5961.0,0.8787959943754136,0,15.0,0,693.7,1,0,0
16008.0,1.191454374065375,0,8.0,2,639.9,2,0,0
21414.0,0.6473809315097621,0,20.0,2,674.6,3,0,1
37195.0,0.7998592668137906,0,18.0,1,1105.5,3,1,0
24048.0,1.3073924344199235,0,13.0,0,400.6,2,0,0
2465.0,1.0378266350024339,0,10.0,2,94.2,1,0,0
17934.0,1.1763773703208846,0,12.0,2,87.1,5,0,0
12432.0,1.2594024528554164,1,7.0,0,717.3,3,0,0
10103.0,1.0037017545575657,0,16.0,2,330.8,1,0,0
10224.0,0.5800018081531007,0,15.0,1,647.8,3,0,0
6722.0,0.9068963613518781,0,19.0,4,1295.3,1,0,0
2836.0,1.0454081153820878,0,21.0,2,694.7,4,0,0
29239.0,4.376317699783481,1,21.0,4,80.5,7,0,1
18088.0,1.3634781259468645,0,13.0,4,859.6,3,0,0
62445.0,6.641402046699972,1,0.0,4,5.3,7,1,1
2809.0,1.0953415094527197,0,16.0,2,317.4,3,0,0
13260.0,0.7867882718748131,0,15.0,0,131.9,1,0,0
31056.0,1.207260766255472,0,16.0,6,165.9,1,0,0
35515.0,1.383882787148492,0,14.0,0,610.3,1,0,0
2597.0,0.6986510017722152,0,16.0,2,263.4,2,0,0
19360.0,0.9977124889456912,1,20.0,1,19.6,3,0,0
10500.0,0.6714010901835885,0,17.0,1,9.5,3,0,0
9229.0,1.070244301707607,0,16.0,3,210.5,1,0,0
14506.0,0.7694540213224785,1,10.0,0,142.0,2,0,0
12815.0,1.0661890277672277,0,14.0,4,470.7,3,0,0
15846.0,0.7928397687744961,0,15.0,2,125.0,2,0,0
30865.0,0.9814886163837075,0,12.0,0,592.0,1,0,0
11508.0,1.319095889768648,0,10.0,1,246.5,4,0,0
16542.0,1.121592609656216,0,18.0,2,73.7,4,0,0
24468.0,0.5644255022679079,0,15.0,0,189.3,0,0,0
13046.0,0.8645909636280528,0,8.0,1,414.8,3,0,0
9432.0,1.2186318453530913,0,12.0,3,143.3,2,0,0
25272.0,1.0910862704983983,1,17.0,1,503.0,3,0,0
41574.0,1.1983066203889745,0,16.0,1,962.9,2,0,1
14092.0,1.2191453956831872,0,10.0,2,384.2,3,0,0
18088.0,0.7952541179873165,0,18.0,3,1524.1,3,0,0
20660.0,1.0041109958736736,0,17.0,0,19.9,1,0,0
21639.0,0.6171289258555013,0,17.0,1,83.8,2,0,0
28927.0,0.9726780224759793,1,15.0,1,581.3,2,0,0
11813.0,0.8311697754338376,0,18.0,3,810.4,2,0,0
8448.0,0.9721957190668328,0,16.0,2,476.2,2,0,0
11633.0,0.9965918585175481,0,15.0,3,113.2,2,0,0
43712.0,1.0074169520652538,1,10.0,3,829.7,5,1,0
10093.0,1.4322941313098478,0,19.0,2,1102.4,4,0,0
58035.0,4.021282235137811,1,21.0,8,17.2,11,1,1
6613.0,0.5500269346172628,0,18.0,0,822.2,3,0,1
4929.0,0.9302394081091419,1,7.0,4,305.1,2,0,0
80573.0,3.85391354374999,1,4.0,4,6.5,8,0,1
27308.0,0.9266619532401272,0,14.0,4,116.6,0,0,0
3467.0,0.6593769505706273,0,21.0,2,23.9,3,0,0
10893.0,0.6719420951018622,0,14.0,0,40.2,3,0,1
18348.0,0.8972947109975637,0,18.0,1,60.0,1,0,0
23174.0,0.6523238549953563,0,21.0,3,521.3,2,0,0
2130.0,1.1359890687007776,0,10.0,2,36.9,2,0,0
6381.0,6.803674744154998,0,5.0,4,12.6,4,1,1
18240.0,0.9861703584911882,0,8.0,1,5.7,1,0,0
31250.0,2.897137226731395,1,3.0,8,24.1,10,1,1
12234.0,1.528423180300501,0,15.0,0,54.5,2,0,0
4526.0,0.8313887551532255,0,21.0,3,623.3,1,0,0
15569.0,4.819134773646991,1,0.0,10,46.6,4,1,1
4396.0,0.8368228336328467,0,22.0,1,701.5,2,0,0
14682.0,1.048164912561061,1,14.0,1,165.4,0,0,0
34102.0,1.1040041575959405,0,12.0,0,727.0,3,0,0
15783.0,1.1951008993720955,0,19.0,1,1012.1,3,0,0
93813.0,2.39587681990065,1,2.0,1,2.5,3,1,1
62834.0,2.5707846348907513,0,5.0,9,18.2,8,1,1
2953.0,1.1790136129248951,0,15.0,3,7.9,0,1,0
5818.0,0.8988629521371078,0,5.0,3,733.2,3,0,0
17692.0,1.0826190199108157,0,23.0,2,697.7,1,0,0
2494.0,0.9359553357898796,0,15.0,0,404.4,1,0,0
12352.0,1.0952593417638654,1,11.0,2,20.8,2,0,0
7871.0,1.2470188036298484,0,13.0,0,2285.1,1,0,0
29353.0,1.1078188268295028,0,11.0,0,358.9,3,0,0
54582.0,3.2104858986836984,1,22.0,7,0.1,6,0,1
5250.0,1.0863757623725805,0,14.0,1,182.4,2,0,0
31661.0,5.500007762658998,1,23.0,6,30.5,8,0,1
10579.0,1.3102654812522008,0,9.0,0,1110.9,2,0,0
14007.0,0.7760047867723221,0,10.0,2,878.3,2,0,0
6008.0,0.8579214414037275,0,13.0,0,606.9,3,0,0
18109.0,0.8890704486177694,0,19.0,3,452.0,1,0,0
15108.0,0.7694033018538332,0,12.0,3,396.4,0,0,0
5472.0,0.887977643797824,1,7.0,1,208.7,0,0,0
28180.0,1.1882575399811655,0,9.0,1,517.4,2,0,0
14453.0,1.577163629181697,0,14.0,1,218.0,5,0,0
41839.0,4.00884336012009,1,21.0,10,4.8,10,1,1
14766.0,1.1100266230283298,0,20.0,2,868.3,3,0,0
15344.0,0.8237635132657504,0,13.0,3,43.1,1,0,0
49610.0,1.113613747124767,0,16.0,2,490.2,2,1,0
14121.0,0.7732235155743096,0,17.0,1,28.2,1,0,0
1132.0,0.7024447264614395,0,13.0,2,9.3,1,0,0
5664.0,1.5951773818384405,0,7.0,1,203.9,1,0,0
4882.0,0.7168365585586638,0,10.0,1,454.0,2,0,0
13249.0,1.3493546928447357,0,17.0,0,20.0,2,1,0
18708.0,0.6097468193546725,0,11.0,0,431.9,3,0,0
9836.0,0.7479101571643649,0,15.0,1,474.6,0,0,0
72393.0,2.648598932978955,0,5.0,8,5.4,9,1,1
10016.0,0.6530281737210946,0,17.0,1,1128.7,3,0,0
33568.0,1.0605692472163029,0,17.0,3,103.7,1,0,0
12253.0,1.1516647794898216,0,9.0,3,281.5,1,0,0
3645.0,1.3008925115050398,0,16.0,1,25.0,0,0,0
6989.0,1.093920230630708,0,7.0,2,385.9,2,0,0
6672.0,1.5402145044997824,0,10.0,2,401.1,1,0,0
10082.0,0.6916979782866399,0,8.0,3,14.4,3,0,0
9998.0,1.096495423521862,0,6.0,3,168.8,1,0,0
13571.0,0.7566957012833944,0,10.0,1,1039.2,2,0,0
25133.0,1.154321830624017,0,17.0,4,219.4,2,0,0
1179.0,0.6932961679791902,0,13.0,1,908.1,1,0,0
41042.0,1.1815907127383758,0,18.0,1,1266.4,1,0,0
23352.0,1.1997816973995206,0,18.0,3,357.4,1,0,0
24707.0,1.0470326667970764,1,11.0,0,69.6,0,0,0
15473.0,1.1725638903194184,0,11.0,1,43.4,1,0,0
12663.0,0.8580563850897633,0,21.0,1,256.6,3,0,0
18943.0,1.0339389678359958,0,14.0,2,283.1,4,0,0
3800.0,1.53371602075626,1,13.0,3,613.2,1,0,0
12195.0,1.1768010485674212,0,19.0,1,363.6,5,0,0
15225.0,0.9586563648391712,0,11.0,0,154.2,2,0,0
4554.0,0.8346897203604441,0,14.0,1,30.1,5,0,0
145227.0,2.6138068242084342,1,2.0,6,5.0,6,1,1
40412.0,5.630777213020968,0,23.0,4,5.1,4,0,0
22426.0,0.7613743596846405,0,18.0,1,23.5,0,0,0
19248.0,1.3808162823758399,0,20.0,1,37.2,2,0,0
7553.0,1.2870381627323038,0,20.0,2,642.3,3,0,0
19670.0,1.1332168019935083,0,20.0,0,155.8,2,0,0
5423.0,0.3534859223914807,1,7.0,0,5.8,1,0,0
1801.0,1.161658364049607,0,10.0,0,5.0,1,0,0
2297.0,4.458030035367964,1,22.0,12,28.2,8,1,1
1791.0,1.2784082777908456,0,16.0,1,230.4,3,0,0
12741.0,7.443362619922345,0,2.0,4,19.8,6,1,1
9798.0,0.9401775070308989,0,15.0,3,718.6,2,0,1
1806.0,1.277510623129173,0,15.0,0,214.5,2,1,0
12509.0,1.1327606998768707,0,11.0,0,104.0,3,0,0
16420.0,0.7763253895565116,0,12.0,2,19.4,4,0,0
14042.0,0.7935556425058063,0,12.0,0,1578.9,3,0,0
30423.0,3.528838417417119,1,3.0,5,4.1,6,1,1
9717.0,1.0708556286373148,1,12.0,3,123.1,1,0,0
18197.0,1.4118798051243702,0,19.0,1,92.3,2,0,0
7687.0,0.9323705171534057,1,14.0,2,11.3,2,0,0
14170.0,1.118933874921732,0,15.0,2,25.8,1,0,0
31102.0,0.9384733284610502,0,13.0,1,9.2,0,0,0
6838.0,0.8102996201194124,0,12.0,2,311.0,3,0,0
33598.0,0.6943439731039356,1,21.0,7,21.2,6,1,1
4641.0,1.0341779093236334,0,17.0,2,651.8,3,0,0
111469.0,3.723276524752836,1,2.0,13,5.9,6,1,1
22994.0,0.7778838340665414,0,15.0,2,67.1,2,0,0
49882.0,5.2195620594463525,1,2.0,4,15.4,8,1,1
13128.0,1.1526727795560985,0,23.0,0,29.0,2,0,0
53806.0,6.7547627437594535,0,23.0,7,31.0,6,0,1
20411.0,1.2965324603635504,0,16.0,1,37.9,3,0,0
9982.0,0.9418341267363342,0,11.0,2,713.1,5,0,0
36451.0,1.4454814660912554,0,12.0,0,829.7,1,0,0
2142.0,0.7459204274678117,1,11.0,0,226.7,2,0,0
6794.0,1.5158853726183477,0,12.0,0,780.2,2,0,0
12419.0,1.185562300998751,0,16.0,2,478.4,2,0,0
15886.0,0.8878411117859091,0,14.0,2,0.1,2,0,0
10125.0,1.1126937764304148,0,23.0,2,572.7,3,0,0
6502.0,1.0676939025663335,1,13.0,1,20.3,2,1,0
4573.0,1.1454451108524055,1,8.0,2,562.9,4,0,0
8286.0,0.7246424876195605,0,9.0,0,192.6,2,0,0
8641.0,1.174488039787038,0,16.0,1,457.9,3,0,0
52542.0,2.696825351812408,1,23.0,12,4.5,12,1,1
25056.0,0.8885194593908324,0,20.0,1,262.5,3,0,1
6971.0,1.095503135176147,0,11.0,0,378.9,2,0,0
65329.0,1.5398466311943757,0,1.0,4,19.7,5,1,1
5646.0,1.0938730121079732,1,16.0,0,199.8,2,0,0
20212.0,1.36664912829574,0,11.0,4,140.1,0,0,0
25847.0,1.148058133044281,1,13.0,5,283.5,3,0,0
12279.0,1.080387340256504,1,19.0,3,915.1,4,0,0
20220.0,0.6751583301898807,1,15.0,1,72.2,4,0,0
11556.0,1.0213456399259537,0,12.0,1,279.8,2,0,0
11466.0,1.204400851505437,0,17.0,0,95.4,3,0,0
9529.0,1.1261959406213726,0,11.0,2,715.0,2,0,0
22218.0,1.0424609530819995,0,15.0,3,201.6,2,0,0
10172.0,1.2275986799545227,0,14.0,2,56.2,2,0,0
10038.0,1.1382874053319998,0,16.0,2,247.6,1,0,0
14586.0,1.5431070911311386,0,11.0,3,724.9,2,0,0
20086.0,1.018487825919721,0,15.0,0,279.5,1,0,0
14233.0,0.9555762450133325,0,7.0,1,188.3,2,0,0
5976.0,1.1631325431747563,1,19.0,1,507.6,3,0,0
26937.0,4.361124429250047,0,3.0,9,20.3,6,1,1
92762.0,6.613054197298348,1,21.0,3,49.4,8,1,1
947.0,0.9416099319974257,0,11.0,0,208.4,0,0,0
8968.0,1.0573712288835533,0,17.0,3,565.3,1,0,0
31037.0,0.975195309046614,0,15.0,3,643.5,2,0,0
8428.0,1.2097524538251816,1,9.0,1,1215.0,1,0,0
24361.0,1.1524948615932629,0,12.0,1,124.6,1,0,0
62772.0,0.9119709141529245,0,10.0,4,110.8,2,0,0
29467.0,1.1112355355164245,1,10.0,2,287.6,2,0,0
9058.0,1.180019141519883,0,5.0,1,392.2,3,0,0
53475.0,1.0396431024530162,0,12.0,2,412.6,1,0,0
91465.0,4.538160000483443,0,3.0,6,81.0,8,0,1
8414.0,1.1166380288718374,0,11.0,1,1021.1,1,0,0
4431.0,1.228783975896329,0,17.0,4,334.4,4,0,0
5025.0,0.652778507284366,1,17.0,3,1155.1,0,0,0
1927.0,0.9099151591303636,0,16.0,3,91.0,3,0,0
142697.0,2.0984022689124875,1,5.0,7,20.0,9,1,1
24157.0,0.978441361332848,1,17.0,1,151.4,1,0,0
24374.0,1.1904910339209256,0,11.0,0,310.2,2,0,0
7593.0,1.1908574018941502,0,11.0,1,326.6,4,0,0
24008.0,0.8017250531838316,0,15.0,1,518.4,4,0,1
1238.0,1.5222628958197064,0,14.0,3,607.8,1,0,0
8373.0,1.4982080110616283,0,23.0,3,506.4,3,0,0
11553.0,0.7128419972424678,0,18.0,2,217.4,2,0,1
11759.0,0.3445747085190499,0,20.0,2,217.0,1,0,0
4890.0,0.9122185655437333,0,16.0,1,868.2,3,1,0
5261.0,0.9959325841825506,0,11.0,1,897.5,2,0,0
14791.0,1.2776689579555767,0,16.0,1,106.9,2,0,1
12350.0,1.2107324811930193,0,8.0,3,25.4,1,0,0
23854.0,0.9977339981430667,0,14.0,2,167.0,2,0,0
7377.0,0.997621203629132,0,18.0,1,203.3,0,0,0
8238.0,1.0252583306310636,0,7.0,4,511.5,2,0,0
2885.0,1.2381251348980165,0,11.0,1,145.2,3,0,0
15613.0,1.158749959063989,0,7.0,2,62.1,2,0,0
13338.0,0.8250136662290122,0,19.0,1,110.0,0,0,0
14319.0,0.4877019958456741,0,17.0,1,343.1,1,0,0
75552.0,0.7704076907749801,0,18.0,1,49.3,2,0,0
28614.0,1.0861193691812634,0,11.0,0,796.5,2,0,0
14367.0,0.9460097246164103,0,9.0,0,310.5,4,0,0
17372.0,1.3483141010329993,1,9.0,1,488.0,2,0,0
6764.0,1.0444191519405501,0,12.0,1,193.5,1,0,0
12667.0,0.7655846226631862,0,14.0,1,335.7,1,0,0
18669.0,0.9044553209038665,0,13.0,1,621.8,0,0,0
6871.0,1.1829922007714346,0,15.0,1,1475.4,6,0,0
7067.0,1.526829474945504,0,9.0,2,1787.5,3,0,0
6908.0,0.9895316699737071,0,12.0,4,1143.9,1,0,0
16721.0,0.9493904563857466,0,15.0,0,236.1,2,0,0
31581.0,6.967117114547527,1,4.0,2,15.9,7,0,0
7105.0,1.1051367677995088,0,17.0,2,361.4,3,0,0
25340.0,0.7960784274591575,0,20.0,1,6.0,1,0,0
26458.0,1.353700146546097,0,11.0,0,261.5,2,0,0
15843.0,0.8864684590405416,0,13.0,2,579.5,2,0,0
2386.0,1.309922061127104,0,12.0,0,1625.7,5,1,0
