Duree_Connexion,Octets_Source_Vers_Dest,Octets_Dest_Vers_Source,Taux_Paquets_Secondes,Fenetre_TCP_Moyenne,Ports_Dest_Distincts,Connexions_Simultanees,Taux_Erreur_CheckSum,Frequence_SYN_Flags
26269.69,4660.19,664.95,124.65,37888,6,7.0,0.0008,0.0707
43091.23,3671.53,2873.67,87.7,8192,4,3.0,0.0401,0.01
107041.9,1156.01,2481.8,193.18,2048,6,5.0,0.0198,0.003
102514.94,4146.86,2547.4,39.86,4096,2,10.5,0.0107,0.0545
37497.77,3487.48,3120.12,58.88,37888,6,4.0,0.0472,0.0135
1612.54,1889.33,1726.21,206.73,2048,6,7.0,0.0092,0.1531
7725.64,4549.71,2777.04,52.67,16384,3,8.0,0.0484,0.0354
16200.88,687.56,2302.96,62.23,2048,1,2.0,0.0323,0.1217
27840.58,628.57,7547.25,101.25,37888,4,8.0,0.0108,0.1348
26946.74,1296.22,1316.76,26.82,1024,4,5.0,0.0232,0.1157
5460.24,633.84,1404.74,30.23,4096,2,6.0,0.0398,0.0013
1303.93,2409.81,2690.11,173.52,16384,6,4.0,0.0384,0.1342
254.36,9747.7075,6439.56,264.71000000000004,4096,3,4.0,0.0141,0.3319
19856.18,3396.7,2139.47,116.44,37888,0,3.0,0.0457,0.0437
20970.69,915.0,4524.9,204.75,4096,6,9.0,0.0231,0.1297
13901.7,718.4,1738.74,127.78,37888,0,6.0,0.0012,0.0227
27375.07,5242.41,3708.87,112.89,2048,5,7.0,0.0491,0.1341
37272.23,764.31,9131.21,73.88,4096,6,2.0,0.0398,0.1543
1897.52,5080.98,6240.9,63.19,4096,4,6.0,0.0007,0.1952
26806.0,6629.24,9663.64875,45.46,37888,0,3.0,0.0418,0.0249
115683.19,1163.57,2419.27,147.86,1024,1,6.0,0.0051,0.03
103861.87,2978.84,2971.22,146.72,2048,0,7.0,0.0455,0.1872
36277.18,1766.28,2132.15,47.18,2048,0,7.0,0.021,0.1009
49799.25,2584.94,6455.72,27.22,1024,3,3.0,0.0493,0.1825
11437.55,865.45,4391.54,115.54,1024,1,3.0,0.07894999999999999,0.0408
103159.69,686.94,2229.45,4.7,8192,4,4.0,0.0357,0.0529
1308.35,5386.82,6956.56,50.09,8192,3,2.0,0.0327,0.1376
97829.52,4596.77,4526.54,43.61,2048,2,7.0,0.0474,0.1515
16586.65,2738.88,4103.7,23.75,37888,3,7.0,0.0125,0.1215
67157.27,2772.28,8249.09,116.3,1024,0,4.0,0.0226,0.1276
19626.77,701.8,7064.57,123.11,1024,2,7.0,0.0272,0.1921
131287.4,7442.18,3315.8,122.56,8192,2,9.0,0.0489,0.0988
4165.3,2073.17,4195.3,260.37,37888,6,6.0,0.0456,0.0191
16247.98,454.68,1736.23,67.78,4096,4,4.0,0.0094,0.187
1011.07,3865.9,1947.18,0.56,4096,1,10.0,0.0427,0.1585
16160.84,9747.7075,5376.81,264.71000000000004,2048,1,4.0,0.0108,0.3319
73429.29,1978.24,2565.54,22.89,8192,4,5.0,0.0196,0.0806
13105.3,196.22,9663.64875,52.16,1024,1,2.0,0.0289,0.1664
86437.24,2295.44,2599.96,106.43,16384,1,6.0,0.0311,0.1894
23233.73,1556.66,2020.48,249.09,8192,6,8.0,0.0175,0.1913
132298.4,1834.03,970.16,119.09,2048,1,4.0,0.0159,0.1564
93875.48,1706.54,4873.44,86.84,37888,3,1.0,0.045,0.0711
3132.38,1878.46,1409.59,116.22,37888,4,5.0,0.017,0.0946
97222.91,1354.47,1379.5,98.44,8192,3,5.0,0.0197,0.0833
57627.01,2245.63,1868.07,145.08,1024,3,4.0,0.0221,0.0884
47950.36,5036.06,2535.54,36.17,1024,3,6.0,0.0458,0.1792
73851.65,174.04,1887.96,8.95,1024,2,4.0,0.0155,0.0012
32479.5,2714.15,1172.7,51.26,1024,4,0.0,0.0369,0.0786
10533.02,9747.7075,945.23,264.71000000000004,16384,2,2.0,0.0069,0.3319
37523.2,7659.3,2015.28,61.52,2048,1,6.0,0.0075,0.1028
13685.81,2177.24,9398.11,207.31,4096,6,4.0,0.0143,0.0607
59401.81,3121.42,5368.55,210.99,4096,6,10.5,0.0394,0.1264
146424.37624999997,3753.63,3287.54,104.83,1024,0,6.0,0.0225,0.1251
13878.22,9747.7075,3331.3,264.71000000000004,4096,2,5.0,0.0115,0.3319
73994.96,3869.11,4863.68,119.68,37888,2,6.0,0.0284,0.06
117193.66,424.54,3739.47,41.8,1024,1,4.0,0.0303,0.0552
5051.42,4406.04,3726.87,44.49,1024,3,7.0,0.0307,0.1908
206.78,4811.57,774.89,66.73,1024,2,5.0,0.0477,0.0681
5326.84,4476.96,9663.64875,114.97,2048,2,6.0,0.0043,0.1838
18355.44,4355.27,1046.75,139.87,8192,2,3.0,0.0013,0.0853
720.41,2259.01,3648.1,66.08,8192,3,10.0,0.0288,0.079
49452.4,4844.62,3915.21,92.19,37888,3,4.0,0.0381,0.0116
6833.2,9747.7075,2201.33,264.71000000000004,4096,3,5.0,0.028,0.3319
29098.65,1798.36,1472.8,72.51,1024,6,4.0,0.0417,0.0299
61851.26,899.95,1055.0,50.7,2048,0,7.0,0.0473,0.1082
96524.71,9747.7075,1475.67,264.71000000000004,16384,1,3.0,0.0091,0.3319
9677.83,9747.7075,873.06,264.71000000000004,1024,1,2.0,0.0444,0.3319
7211.31,3783.43,4666.94,45.75,2048,3,3.0,0.0033,0.04
105027.23,4597.63,2718.33,107.73,1024,2,5.0,0.0062,0.1516
12138.49,1588.07,2804.71,240.69,1024,6,6.0,0.0233,0.0323
17092.76,6055.76,2217.06,9.04,4096,4,5.0,0.0265,0.0728
5981.55,5908.87,2076.24,127.34,1024,2,10.0,0.0317,0.1754
22707.57,1146.69,1868.81,7.02,8192,2,6.0,0.0339,0.1464
11023.79,632.94,2605.46,113.83,16384,3,3.0,0.0183,0.1701
8665.78,2335.09,8767.11,91.12,16384,5,3.0,0.07894999999999999,0.1053
3668.77,1890.24,1704.23,101.61,4096,5,2.0,0.0328,0.0259
20777.44,5726.76,3499.7,3.9,16384,3,3.0,0.0379,0.1748
23302.65,2939.0,5203.87,34.94,8192,3,5.0,0.0377,0.0195
146424.37624999997,2059.99,3582.67,63.17,16384,1,4.0,0.017,0.1439
526.97,9747.7075,3005.77,264.71000000000004,2048,0,5.0,0.0091,0.3319
18229.44,1018.3,2492.82,146.67,16384,6,9.0,0.0463,0.1229
27219.97,9747.7075,4562.46,264.71000000000004,4096,3,4.0,0.0402,0.3319
5542.31,4171.06,5310.96,44.91,1024,3,5.0,0.0007,0.0479
5377.94,4753.18,1411.06,98.61,37888,2,8.0,0.0369,0.0293
5332.59,1191.66,6058.02,103.63,16384,3,7.0,0.0456,0.1517
56247.18,3114.05,615.29,71.64,4096,1,5.0,0.0004,0.1578
7828.82,1267.73,595.57,96.94,16384,3,3.0,0.0053,0.0068
20008.24,9747.7075,4939.03,264.71000000000004,16384,0,1.0,0.0428,0.3319
23143.93,1306.94,3648.37,133.04,1024,3,8.0,0.0219,0.1212
9040.95,4337.89,2928.7,124.22,4096,1,8.0,0.0233,0.0296
18049.9,3970.42,8126.99,61.92,4096,1,1.0,0.045,0.0296
31894.06,2671.23,7633.04,125.29,37888,3,5.0,0.0153,0.1124
5859.37,2868.52,5856.41,103.61,1024,1,7.0,0.0359,0.0342
53997.23,432.68,2602.54,80.27,16384,1,8.0,0.0115,0.1423
27414.65,6608.5,1470.83,105.7,1024,1,6.0,0.0209,0.1082
146424.37624999997,1698.1,2610.08,54.87,1024,0,3.0,0.0405,0.1176
107355.75,1204.28,1798.11,94.48,16384,2,5.0,0.0443,0.0157
24069.15,2748.07,9282.17,132.56,16384,3,3.0,0.002,0.0636
27811.57,478.79,2287.46,4.38,2048,2,4.0,0.0024,0.003
62757.13,6329.43,323.51,21.07,2048,3,3.0,0.0429,0.1811
22947.23,703.22,2658.78,37.08,16384,1,2.0,0.0297,0.0766
12205.78,1878.67,7683.66,79.93,16384,0,4.0,0.0305,0.0082
11502.43,4299.03,6258.86,101.54,1024,1,5.0,0.0181,0.1831
37597.62,2364.66,2866.24,21.47,8192,5,6.0,0.0361,0.1721
42714.63,9747.7075,1790.72,264.71000000000004,16384,0,10.5,0.0183,0.3319
72938.22,2557.07,6317.16,129.39,16384,2,3.0,0.0206,0.0365
19106.2,2250.46,2801.14,48.93,37888,1,6.0,0.0032,0.0033
79644.18,5455.95,1649.34,75.93,4096,2,4.0,0.0117,0.1523
8936.52,3463.54,3420.45,4.86,1024,2,5.0,0.0349,0.1222
23800.43,3834.52,3177.1,88.4,16384,2,6.0,0.07894999999999999,0.1636
23009.97,2138.66,1626.12,68.79,16384,2,5.0,0.0216,0.089
34939.7,4077.79,2533.24,113.21,8192,2,7.0,0.0162,0.1963
25211.48,3319.0,3325.05,108.02,16384,0,4.0,0.07894999999999999,0.1418
8616.77,4254.09,1752.31,146.16,2048,4,6.0,0.01,0.1922
26298.31,2447.53,6222.9,19.61,2048,1,6.0,0.0379,0.105
9918.58,9747.7075,151.01,264.71000000000004,1024,2,2.0,0.0169,0.3319
39834.94,3240.82,4884.96,52.76,4096,1,6.0,0.0331,0.072
30373.79,3501.32,1346.11,133.35,4096,2,5.0,0.033,0.0153
28126.48,1975.42,2757.56,8.12,37888,5,7.0,0.0322,0.1025
10428.01,1418.99,5128.26,86.37,8192,5,1.0,0.07894999999999999,0.0007
95340.79,1438.07,1901.71,1.38,16384,3,6.0,0.0368,0.134
84639.95,1946.32,5987.85,259.1,37888,6,2.0,0.021,0.0851
29850.56,5160.13,2611.54,108.14,37888,3,5.0,0.0494,0.1865
16586.33,3163.0,5202.9,124.03,4096,3,6.0,0.0406,0.1097
56420.62,7530.79,6291.06,89.98,37888,3,4.0,0.0395,0.0731
8976.37,4837.66,5609.22,119.59,1024,2,1.0,0.0394,0.062
90523.03,4614.68,3020.08,78.66,16384,4,3.0,0.0255,0.1824
11934.65,3657.71,1019.32,50.67,1024,3,9.0,0.027,0.1152
146424.37624999997,4851.97,5304.23,137.66,8192,3,6.0,0.0298,0.1438
49431.13,9747.7075,9127.62,76.9,1024,1,5.0,0.0334,0.084
146424.37624999997,2675.2,3227.16,110.83,1024,1,7.0,0.0317,0.1087
8629.9,9747.7075,4328.11,264.71000000000004,37888,1,3.0,0.0425,0.3319
11279.59,1514.0,555.22,56.53,37888,2,3.0,0.0208,0.1724
2499.65,420.47,2260.91,93.75,37888,3,8.0,0.0451,0.119
65043.13,2679.33,2260.07,33.22,8192,3,7.0,0.0498,0.1105
14788.66,4236.22,6441.45,83.79,16384,3,2.0,0.0167,0.1674
146424.37624999997,1095.8,1137.64,52.15,1024,1,4.0,0.0348,0.1955
11829.4,4016.01,9663.64875,33.23,4096,2,4.0,0.0099,0.0678
82625.36,6187.76,2744.14,33.61,2048,1,4.0,0.0404,0.1251
41287.25,1582.37,1110.94,110.14,16384,2,2.0,0.022,0.0696
46219.47,2744.04,1298.69,98.75,2048,2,5.0,0.0442,0.02
58517.22,2335.9,702.99,143.1,8192,6,3.0,0.0381,0.1823
1409.77,1626.36,4342.28,217.09,2048,6,4.0,0.0436,0.1676
24050.52,2409.98,5538.54,8.89,2048,2,10.0,0.07894999999999999,0.1234
24063.03,2802.24,2162.02,91.04,8192,5,6.0,0.0043,0.1769
36544.18,4956.1,1096.23,119.56,4096,4,8.0,0.0232,0.1115
44540.73,9747.7075,3027.62,264.71000000000004,8192,2,6.0,0.0306,0.3319
9027.15,1674.67,9663.64875,74.4,37888,2,5.0,0.07894999999999999,0.1556
87118.15,4376.3,3478.88,239.22,37888,6,1.0,0.0495,0.0232
9353.34,9747.7075,5112.15,264.71000000000004,4096,1,3.0,0.0173,0.3319
4480.95,1450.87,1868.13,55.23,16384,4,6.0,0.0138,0.1841
53768.7,598.88,2737.77,78.81,1024,2,6.0,0.0152,0.1314
14120.51,1963.01,3087.41,80.96,8192,2,4.0,0.0096,0.1489
1028.87,2182.18,1577.45,27.88,4096,5,4.0,0.0213,0.1241
9409.99,1198.43,3838.79,75.77,4096,2,5.0,0.0462,0.0956
39174.88,1853.08,1616.66,21.15,37888,1,6.0,0.0366,0.0909
12111.88,1914.47,2718.59,142.47,37888,0,4.0,0.0184,0.1218
611.84,639.54,1868.38,142.49,4096,1,8.0,0.0214,0.1071
20298.96,1486.15,1557.24,77.65,4096,1,9.0,0.0086,0.1414
137304.89,1321.66,7472.04,116.63,4096,2,4.0,0.0328,0.1012
7640.33,9747.7075,2090.11,35.23,1024,1,5.0,0.07894999999999999,0.158
124753.63,2454.4,2500.58,262.49,2048,6,9.0,0.0275,0.1349
41738.09,8934.0,2556.71,170.44,8192,6,7.0,0.0103,0.0154
771.94,1209.08,3206.98,62.4,16384,4,4.0,0.0377,0.1951
22116.77,2939.52,416.63,74.25,4096,1,5.0,0.0135,0.0504
21974.37,1006.09,3195.42,22.46,37888,5,3.0,0.07894999999999999,0.0966
16425.7,1954.62,3876.14,61.24,1024,4,4.0,0.0369,0.0479
105324.84,5016.76,731.64,98.33,16384,3,3.0,0.0276,0.0186
18628.78,1383.54,1703.97,46.8,37888,1,5.0,0.0412,0.0268
146424.37624999997,1463.65,2698.45,103.35,2048,0,5.0,0.0216,0.0301
15752.69,5338.87,3875.11,113.6,8192,3,10.5,0.017,0.128
10639.45,2179.55,2303.53,108.15,4096,1,2.0,0.0002,0.1069
79426.98,7935.97,9663.64875,3.08,37888,2,6.0,0.0189,0.0286
32594.51,2533.08,2448.99,101.86,37888,3,6.0,0.0018,0.0259
146424.37624999997,2542.35,4295.69,74.24,1024,2,5.0,0.0291,0.0994
52035.53,3394.77,6306.84,38.58,37888,2,10.0,0.0065,0.003
62074.27,3538.02,2451.82,62.39,8192,4,7.0,0.0283,0.1503
40270.0,2675.44,3418.63,82.83,2048,0,4.0,0.0398,0.0617
31989.64,2144.26,2326.25,107.22,8192,3,4.0,0.0448,0.1769
2947.1,1950.83,2696.99,62.75,4096,1,4.0,0.0216,0.1288
4729.57,5953.3,4026.86,137.62,2048,5,4.0,0.0023,0.0735
25655.79,5158.41,3412.41,9.17,8192,0,2.0,0.0099,0.1852
146424.37624999997,9747.7075,855.37,245.48,2048,0,4.0,0.026,0.3319
37227.94,5834.74,9663.64875,28.11,2048,3,1.0,0.0381,0.1128
6095.41,3065.32,3124.17,167.02,16384,6,4.0,0.0067,0.0318
10763.63,4255.14,6357.73,87.4,37888,1,2.0,0.0362,0.0206
63902.98,644.1,9663.64875,61.63,8192,0,2.0,0.007,0.0859
44682.66,4589.26,5029.69,55.65,8192,2,2.0,0.0036,0.1669
22364.34,1122.25,5826.29,144.96,16384,3,3.0,0.07894999999999999,0.0016
51566.81,2242.69,606.22,127.07,37888,4,3.0,0.0257,0.0813
5768.44,6475.3,975.31,146.45,8192,3,4.0,0.0284,0.0107
53249.03,3908.62,1572.81,38.81,2048,0,5.0,0.0207,0.0139
40286.22,3760.93,4305.65,46.22,8192,2,1.0,0.0425,0.1993
37000.83,1787.46,5657.75,2.82,8192,4,5.0,0.0367,0.0739
53398.73,3109.97,8241.17,81.19,16384,0,7.0,0.0415,0.0584
63728.51,311.27,3552.05,120.24,1024,1,7.0,0.0321,0.11
27211.71,8826.26,1402.49,79.11,16384,3,4.0,0.0326,0.1505
5957.52,2249.61,5930.72,5.77,8192,2,5.0,0.0409,0.1468
93947.07,9747.7075,2834.29,264.71000000000004,2048,5,5.0,0.0262,0.3319
7026.33,435.4,555.43,61.21,1024,4,5.0,0.0436,0.0749
10609.22,1490.45,9663.64875,138.73,4096,2,6.0,0.0097,0.1967
86239.94,3119.38,1265.59,18.48,8192,1,3.0,0.0127,0.1774
39291.43,3585.58,4053.36,24.78,1024,0,5.0,0.0102,0.0697
7872.02,6320.95,1581.61,12.74,4096,1,7.0,0.0119,0.0905
21527.01,9586.07,2006.83,20.52,4096,4,4.0,0.0203,0.0389
76462.66,7050.47,5525.57,85.54,16384,0,3.0,0.0192,0.0691
12835.0,918.24,3026.87,22.29,1024,3,8.0,0.0397,0.1196
81829.86,1432.83,6409.82,125.04,8192,3,2.0,0.0253,0.1127
146424.37624999997,1734.4,1617.14,111.31,2048,1,5.0,0.0287,0.142
4886.67,1398.47,1724.99,81.44,37888,1,1.0,0.0374,0.169
51553.3,5019.67,1319.72,137.75,8192,5,4.0,0.0046,0.0112
34004.91,9747.7075,3330.58,264.71000000000004,37888,2,3.0,0.0106,0.3319
89711.8,9747.7075,6220.39,264.71000000000004,1024,3,8.0,0.0426,0.3319
55502.1,2741.85,3978.42,86.27,8192,2,5.0,0.0395,0.0578
3111.75,1304.59,1873.48,105.51,37888,2,5.0,0.0399,0.1228
47449.33,789.17,5182.72,102.01,8192,2,5.0,0.0036,0.0586
78415.97,9747.7075,2822.6,18.81,16384,0,6.0,0.0047,0.1387
22065.67,370.26,2676.18,108.03,16384,1,7.0,0.07894999999999999,0.0121
24353.0,2661.39,1364.86,55.04,37888,2,2.0,0.0305,0.085
57019.1,7376.81,7459.04,134.97,1024,4,7.0,0.0189,0.0828
26943.08,3048.12,733.55,48.18,4096,1,7.0,0.0102,0.1293
85972.17,936.35,768.43,8.44,37888,5,5.0,0.0004,0.1146
44702.08,2368.66,9663.64875,83.76,16384,5,3.0,0.0439,0.081
54952.26,2142.24,1227.34,147.54,2048,2,1.0,0.0037,0.1422
54607.67,7233.96,3245.86,66.07,1024,1,10.5,0.0243,0.1739
7514.71,4860.09,2729.29,87.52,16384,4,5.0,0.0339,0.0291
25752.61,906.76,399.52,6.93,1024,5,7.0,0.0031,0.1866
35084.05,9338.7,1255.69,264.71000000000004,37888,6,9.0,0.0075,0.1215
12166.11,2251.8,2987.58,76.89,1024,3,9.0,0.0299,0.0165
61235.73,9747.7075,2907.24,49.57,2048,0,2.0,0.043,0.197
61043.06,1072.58,4396.44,41.24,2048,2,3.0,0.042,0.0587
90025.73,9747.7075,8190.2,264.71000000000004,1024,1,9.0,0.0036,0.3319
30840.64,2733.02,3708.3,83.14,8192,2,7.0,0.0251,0.0632
70115.3,1193.54,1714.61,208.54,8192,6,6.0,0.0321,0.1718
1625.99,3480.74,3064.77,264.71000000000004,2048,6,10.5,0.0487,0.1361
10888.44,1261.73,2193.25,33.32,4096,3,3.0,0.049,0.0891
2252.89,2140.93,3175.38,84.19,2048,4,1.0,0.0315,0.0124
63070.75,2094.48,3143.93,77.95,16384,3,3.0,0.0182,0.005
3848.73,312.53,1552.87,11.62,1024,0,8.0,0.0219,0.0762
9346.9,843.08,9663.64875,52.83,16384,3,8.0,0.07894999999999999,0.0188
16862.05,2679.32,895.18,101.1,8192,2,2.0,0.0463,0.1636
63903.23,3218.85,9663.64875,74.04,16384,2,8.0,0.0353,0.0506
68876.69,6662.96,8140.59,84.57,37888,2,5.0,0.0403,0.0238
65605.04,2500.3,2638.42,83.14,8192,3,4.0,0.0033,0.0015
11582.18,9747.7075,3166.81,204.13,37888,2,5.0,0.0299,0.3319
50674.68,1616.39,918.87,264.71000000000004,2048,6,5.0,0.0307,0.0604
2591.67,2133.84,2666.67,65.21,37888,0,5.0,0.0452,0.0926
56703.88,3432.68,3324.97,103.53,37888,2,5.0,0.0399,0.1732
24898.33,459.48,247.07,208.11,2048,6,5.0,0.0402,0.0442
4350.43,1240.2,7219.85,131.73,1024,2,5.0,0.0332,0.0332
106695.95,6008.18,2275.09,49.52,4096,1,4.0,0.0273,0.143
36112.55,581.95,9663.64875,98.54,4096,2,5.0,0.0487,0.1472
11261.01,684.82,3027.95,56.83,1024,2,2.0,0.0351,0.0348
124844.67,9747.7075,4004.49,264.71000000000004,16384,1,7.0,0.0083,0.3319
3520.94,9747.7075,9580.58,264.71000000000004,37888,3,3.0,0.0153,0.3319
96990.99,582.83,2200.5,82.77,2048,1,5.0,0.0133,0.1604
75877.11,3073.77,6529.07,102.68,2048,1,3.0,0.0387,0.1973
8318.51,2614.53,1862.95,20.47,4096,3,7.0,0.0432,0.1595
15578.63,2069.8,4225.56,83.29,2048,2,3.0,0.0021,0.08
5020.65,9747.7075,147.17,264.71000000000004,37888,2,5.0,0.0406,0.3319
42930.76,1373.13,638.59,122.66,1024,0,4.0,0.0408,0.0761
113287.04,1856.03,304.38,127.9,2048,1,4.0,0.0428,0.1198
81652.19,1279.13,4570.02,6.59,4096,1,4.0,0.0456,0.1113
17912.67,1711.22,3367.69,145.36,16384,0,6.0,0.0157,0.1911
26846.84,818.58,3317.52,120.36,37888,1,4.0,0.07894999999999999,0.1027
58694.68,9747.7075,7032.84,264.71000000000004,8192,3,5.0,0.0148,0.3319
124751.38,3061.36,1427.84,43.48,8192,1,3.0,0.0289,0.0125
14463.16,467.07,9663.64875,9.14,16384,2,2.0,0.0312,0.115
11469.34,2125.23,2688.28,136.4,8192,3,7.0,0.0421,0.0611
9277.02,392.62,2539.28,56.68,2048,1,6.0,0.0231,0.0249
13135.72,2046.77,9663.64875,211.26,1024,6,3.0,0.0251,0.0813
13202.03,9747.7075,2823.74,264.71000000000004,16384,1,6.0,0.033,0.3319
56290.24,2395.89,490.85,16.29,1024,1,7.0,0.007,0.0822
29256.86,3177.6,1644.38,94.8,8192,1,7.0,0.0012,0.1352
8917.35,204.58,1841.48,211.96,8192,6,0.0,0.0366,0.0836
92238.16,2385.31,3778.85,142.88,16384,0,5.0,0.0185,0.12
47789.42,3092.67,4111.69,89.32,4096,4,1.0,0.0084,0.0217
36256.3,521.02,1529.5,25.21,4096,0,2.0,0.0412,0.0477
1154.05,2351.52,2939.63,76.69,4096,1,5.0,0.014,0.0296
16596.27,3337.66,1093.87,78.75,8192,2,6.0,0.0362,0.0544
6914.73,1943.69,3140.03,86.8,1024,0,10.0,0.024,0.0849
104908.07,3265.03,8414.24,107.27,16384,1,5.0,0.0127,0.1082
132992.2,2205.22,2298.5,73.14,16384,1,2.0,0.0452,0.1717
46446.52,4673.58,4042.38,131.1,37888,5,5.0,0.043,0.0267
35245.91,2557.89,6122.65,63.42,1024,2,6.0,0.0499,0.0323
9955.25,4459.8,3145.48,19.58,8192,1,3.0,0.07894999999999999,0.1014
28755.37,5614.31,2002.62,98.19,1024,1,4.0,0.07894999999999999,0.1418
27633.12,9121.85,7117.86,113.82,8192,3,9.0,0.0346,0.1122
24110.71,870.7,1968.98,97.24,1024,2,5.0,0.033,0.1477
45263.71,4613.9,2606.81,99.59,8192,3,6.0,0.0198,0.1495
24905.8,4753.93,718.52,78.76,16384,4,7.0,0.0106,0.1732
6276.68,4346.27,2147.02,188.56,16384,6,9.0,0.0032,0.1427
28820.63,1846.36,3426.09,76.15,2048,3,4.0,0.043,0.0978
32648.07,3953.2,1110.36,99.68,2048,1,5.0,0.0399,0.0278
146424.37624999997,1001.81,1949.73,4.79,8192,1,8.0,0.0271,0.0207
13916.76,4427.75,9663.64875,79.12,4096,2,4.0,0.0363,0.0587
126091.94,1596.56,2534.34,116.24,37888,2,2.0,0.0238,0.1698
146424.37624999997,4427.6,3351.48,32.47,2048,3,6.0,0.0196,0.0881
87013.17,1903.03,1835.92,106.04,16384,2,2.0,0.0335,0.1538
15571.6,405.68,9123.26,87.07,8192,5,6.0,0.0118,0.1216
671.97,1499.65,3417.25,9.04,8192,1,10.0,0.0012,0.0901
6550.2,2621.61,3028.75,27.22,1024,3,6.0,0.0373,0.0254
111471.26,2950.54,655.54,67.6,8192,2,8.0,0.0312,0.1475
24232.97,686.94,3136.01,55.68,4096,2,7.0,0.0492,0.0803
8963.48,1849.68,3889.1,12.78,37888,3,7.0,0.0352,0.013
100561.59,744.7,4103.66,9.79,4096,1,2.0,0.0307,0.1374
48029.44,4228.83,485.33,95.21,16384,2,5.0,0.026,0.0971
21928.88,2790.7,983.72,146.87,8192,1,3.0,0.07894999999999999,0.0539
15903.3,3522.85,694.84,50.44,1024,1,6.0,0.0457,0.0423
146424.37624999997,2857.75,6293.54,129.67,2048,2,5.0,0.0232,0.1853
40160.49,8002.03,2406.99,0.84,8192,3,3.0,0.0038,0.1109
110662.92,9747.7075,2007.52,264.71000000000004,8192,3,5.0,0.0183,0.3319
17547.97,564.51,1502.38,129.27,8192,2,1.0,0.07894999999999999,0.1594
95680.15,1339.37,2780.99,69.33,1024,1,4.0,0.0424,0.1117
28382.69,1234.2,8426.49,107.68,8192,3,6.0,0.0289,0.0391
48307.38,2156.2,8418.67,69.71,1024,5,8.0,0.0004,0.1445
120033.54,1639.9,905.05,131.74,37888,1,6.0,0.0307,0.1025
4253.53,3963.24,2685.96,4.92,4096,3,6.0,0.0006,0.1885
125776.45,9747.7075,1864.01,264.71000000000004,8192,2,6.0,0.0051,0.3319
57062.99,714.73,219.64,35.43,1024,1,3.0,0.0462,0.0928
10208.98,3641.85,2062.68,28.92,2048,2,3.0,0.0483,0.1933
66395.56,4839.89,2032.92,92.36,8192,4,6.0,0.0047,0.1565
33914.06,2129.38,3567.46,144.59,8192,3,5.0,0.0417,0.0285
1642.97,3802.98,1826.89,75.92,4096,1,5.0,0.0246,0.1726
53425.27,2150.91,653.15,100.67,2048,1,8.0,0.0457,0.0257
1697.54,1958.7,2589.48,37.77,1024,2,2.0,0.0304,0.1852
22691.93,2315.88,4860.65,134.96,37888,2,4.0,0.0277,0.1511
64654.9,1171.55,1522.83,45.72,2048,4,3.0,0.019,0.1874
29206.72,461.41,2141.96,0.99,4096,4,6.0,0.0376,0.1416
74647.61,2570.31,2343.74,114.88,8192,6,4.0,0.0157,0.0404
7380.33,2461.28,1667.31,87.58,8192,6,2.0,0.0458,0.1308
38370.41,3353.36,863.43,237.76,16384,6,3.0,0.023,0.1571
8561.48,4326.69,2812.27,55.97,4096,3,4.0,0.0425,0.0891
89637.19,5602.27,4473.95,27.85,16384,0,4.0,0.0022,0.1955
146424.37624999997,2681.98,5191.05,5.99,2048,0,7.0,0.0408,0.1245
125482.77,4193.48,7173.09,6.26,37888,2,8.0,0.0445,0.1852
131715.67,5632.38,3144.3,36.77,37888,1,4.0,0.0021,0.0501
28454.18,3543.47,3253.06,102.94,16384,4,4.0,0.07894999999999999,0.0914
28638.43,9747.7075,6031.73,43.29,37888,1,3.0,0.023,0.0028
31656.255,1699.55,5991.42,59.62,8192,2,4.0,0.0138,0.0467
14953.83,832.24,3595.36,108.92,37888,1,1.0,0.0498,0.1422
13412.72,2362.74,3489.54,9.79,16384,4,4.0,0.0414,0.1407
122003.04,1979.93,4848.19,29.55,2048,2,6.0,0.0215,0.0176
22252.47,1220.47,542.2,51.27,37888,3,8.0,0.0092,0.1067
19694.99,3672.1,741.96,73.72,1024,6,6.0,0.0135,0.1078
10841.43,1368.38,1611.47,14.16,2048,4,2.0,0.0474,0.1938
70338.38,531.24,4094.81,128.32,2048,6,7.0,0.0121,0.0211
93202.35,3158.53,1515.06,93.04,1024,1,7.0,0.0113,0.0133
2139.55,5678.42,6046.08,264.71000000000004,37888,6,7.0,0.0085,0.183
41523.37,988.45,1624.44,44.89,37888,1,4.0,0.0123,0.0824
80611.76,2515.62,1852.37,43.34,16384,6,8.0,0.0482,0.1605
92075.03,1037.95,1607.14,241.53,16384,6,6.0,0.0272,0.1115
7599.45,828.67,1366.32,26.6,4096,0,4.0,0.0441,0.0036
17275.77,954.35,1847.54,26.68,4096,2,4.0,0.0355,0.1426
21071.34,9747.7075,5162.0,23.03,16384,1,1.0,0.07894999999999999,0.1828
58561.82,9747.7075,4932.9,254.43,4096,1,6.0,0.017,0.3319
3167.22,639.77,2358.63,88.18,37888,1,1.0,0.0196,0.1379
30901.4,1773.31,1732.19,110.19,2048,5,5.0,0.0054,0.1808
28276.91,2661.69,6376.09,89.84,37888,0,3.0,0.0491,0.1373
22687.49,1506.3,2220.86,101.49,4096,6,3.0,0.0269,0.0604
10759.2,9747.7075,4452.48,264.71000000000004,2048,1,7.0,0.0368,0.3319
